Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2000-08-05;1506505;7890892,64;1;1118421,22;29;8569,68;853;582,55;35523;17,48;493479;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-08-02;660864;3102663,12;4;107362,69;12;7952,42;310;615,77;13892;17,10;203201;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-29;1506334;7893555,02;12;94571,38;25;10086,79;872;578,34;34663;18,10;479186;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-26;672963;3168359,37;1;469287,23;5;20855,28;260;802,18;10454;24,91;180023;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-22;1490884;7808788,82;4;286093,92;9;28257,38;670;759,05;28259;22,43;454598;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-19;794544;3920357,76;1;1034162,21;22;5562,73;341;717,90;17223;17,72;249434;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-15;2401945;14471338,30;2;2478935,25;27;19221,66;633;1639,82;35542;36,44;650010;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-12;687055;3227447,76;0;0,00;10;10738,75;223;963,07;11444;23,43;178690;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-08;1638110;8608727,34;5;244522,17;30;9055,55;862;630,39;38388;17,60;536109;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-05;668735;3147188,76;2;231582,13;9;11435,33;457;450,42;13696;18,72;181491;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-07-01;1616924;8541069,76;1;1382006,40;14;21936,10;527;1165,35;29762;25,78;380468;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-28;665416;3153944,85;2;221368,92;5;19677,79;350;562,22;14961;16,36;201065;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-24;1529832;8053843,47;6;203322,27;26;10426,40;611;887,21;28417;23,80;433331;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-21;822127;4229477,02;2;848118,12;8;17699,60;327;865,89;14696;24,05;230655;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-17;1531122;8048480,54;3;383565,65;32;7989,61;832;614,53;34031;18,72;494401;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-14;744268;3651379,90;0;0,00;5;24962,88;238;1048,84;12029;25,90;188791;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-10;1899515;10982236,94;7;354140,69;19;20525,58;837;931,83;32495;30,00;508967;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-07;680225;3200132,38;0;0,00;4;27630,21;169;1307,89;9495;29,00;160861;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-06-03;1519286;8005633,13;6;180987,06;42;5743,69;1210;398,86;44461;13,51;544355;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-31;705752;3335716,75;1;495167,32;3;36678,33;259;849,53;12570;21,81;188549;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-27;1571930;8283037,39;2;620204,81;24;11484,91;604;912,74;28855;23,80;458460;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-24;690757;3262853,90;1;489193,08;8;13587,04;236;921,17;11677;23,18;180092;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-20;1587901;8354604,25;2;624468,58;13;21348,59;459;1209,22;27134;25,53;464373;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-17;706058;3355331,07;2;235027,85;9;11606,37;488;428,11;16638;15,62;214766;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-13;2132081;12610722,88;5;1021817,11;46;8388,72;1295;595,94;58389;16,48;833957;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-10;817799;4059834,56;1;1147994,91;5;27241,02;251;1085,28;13654;24,91;220242;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-06;1748857;9510780,64;0;0,00;23;12962,35;716;832,67;37558;19,83;600443;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-05-03;701151;3330700,37;0;0,00;3;39630,74;144;1651,22;8330;35,57;151869;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-29;1615427;8482991,28;0;0,00;20;14315,85;631;907,54;28527;25,04;453304;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-26;853865;4401530,99;1;1850227,69;5;30837,95;259;1190,63;12484;30,86;212490;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-22;2330110;13855289,18;5;993086,25;55;7699,57;1637;517,35;65861;15,99;918415;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-19;830620;4118314,62;0;0,00;7;20151,26;221;1276,40;12478;28,26;211766;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-15;1571086;8217672,33;0;0,00;15;18475,50;548;1011,41;28303;24,42;440063;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-12;711070;3370007,36;0;0,00;10;11589,02;172;1347,55;10099;28,63;171404;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-08;1578028;8253912,38;3;412742,72;15;18344,12;580;948,69;31564;21,69;454920;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-05;875801;4419496,33;2;603472,00;8;18517,65;286;1035,95;14920;24,79;240282;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-04-01;1607481;8430425,46;4;290580,79;18;14350,56;1122;460,34;43523;14,75;556366;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-29;722458;3430312,42;0;0,00;2;60032,37;151;1590,24;8938;33,47;166029;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-25;1605744;8421535,50;1;1289269,43;12;23874,63;479;1196,09;27893;25,66;440939;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-22;1450483;8576905,25;1;4069891,10;21;13259,82;620;898,12;32995;21,07;502836;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-18;1603057;8365148,15;1;1321966,59;12;24479,49;417;1408,78;24522;29,87;400929;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-15;1170498;6544169,92;0;0,00;6;36750,22;442;997,52;21950;25,04;351254;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-11;1593764;8339943,33;9;128557,58;24;10713,96;1108;464,06;39617;16,11;543889;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-08;913787;4757425,77;0;0,00;5;32496,36;283;1148,24;15748;25,78;246525;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-04;1615426;8471037,86;9;128904,63;54;4774,43;1114;462,82;43941;14,63;565916;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-03-01;827767;4078905,00;0;0,00;16;8324,26;317;840,36;15023;22,06;236023;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-26;1619093;8468841,02;2;635152,79;30;9407,56;671;841,35;32644;21,57;466911;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-23;692597;3239796,83;0;0,00;5;21953,45;209;1050,32;10599;25,78;171455;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-19;1654307;8643814,19;2;639342,19;21;13530,03;907;626,43;34250;20,70;492572;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-16;796423;3893732,01;1;1062595,59;8;16284,13;195;1336,15;12963;25,04;212703;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-12;1695325;8874718,58;3;455578,72;12;25309,93;485;1252,36;27067;28,01;457372;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-09;723698;3406320,79;0;0,00;5;21170,11;365;579,82;16634;15,87;218796;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-05;2449957;14630537,51;25;198314,82;40;11893,93;2144;443,73;67364;17,60;854317;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-02-02;1040598;5687788,52;1;2478935,25;8;24467,09;437;895,89;19174;25,41;288731;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-29;1581174;8290257,54;2;622336,69;17;16269,25;554;998,52;28304;24,42;456030;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-26;653128;3042542,50;1;456148,87;13;7796,25;229;885,23;11239;22,43;167944;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-22;1591241;8331301,27;8;151636,47;45;5989,11;962;560,49;33852;19,83;491994;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-19;664297;3095921,90;5;82523,75;17;5391,68;469;390,93;17614;13,01;217079;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-15;1626551;8541575,96;2;675187,59;9;33341,68;362;1657,91;21522;34,83;408919;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-12;676181;3158550,72;5;93703,75;15;6941,02;330;630,89;12518;20,70;178832;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-08;1662129;8795560,23;5;262320,93;22;13247,43;565;1031,73;33131;21,94;491764;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-05;699195;3304505,96;1;472187,59;3;34977,78;271;774,17;12974;20,20;203225;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2000-01-01;2803820;17758538,82;4;1239467,62;41;14578,62;1428;837,14;63013;23,67;955607;2,48;0;0,00;0;0,00;0;0,00;0;0,00
