Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2020-09-15;485108;3501560,00;0;0,00;0;188472,00;2;18878,10;4;1143,30;39;115,70;99;52,00;97;41,90;1405;12,70;2031;10,70;4123;9,60;7362;6,20;28027;5,30;61099;4,10
2020-09-11;652529;4958022,50;0;0,00;0;352375,30;0;20588,90;2;2052,10;41;162,90;95;94,60;97;49,20;1426;21,60;2115;15,10;5069;11,50;7448;10,00;33504;7,10;81789;4,60
2020-09-08;483490;3432162,50;0;0,00;0;261831,00;0;30597,10;0;1657,40;39;164,00;74;90,40;79;52,80;1009;20,90;1550;14,20;3629;11,10;5467;9,50;24786;6,40;59034;4,20
2020-09-04;832013;6594522,50;0;0,00;0;176702,30;1;20649,10;1;1354,00;84;140,60;212;53,60;139;46,90;3300;12,10;3650;12,10;7718;10,70;17099;5,40;53995;5,60;109420;4,40
2020-09-01;795884;6858695,00;0;157170843,00;0;153948,40;0;35980,20;4;1528,20;75;123,10;168;66,30;174;44,80;2332;15,90;3713;11,20;8392;9,50;12640;7,60;54686;5,50;124944;3,90
2020-08-28;888041;7665322,50;0;0,00;0;119361,10;1;13948,30;11;751,90;138;83,20;351;36,70;248;33,10;4441;9,40;5839;8,10;10746;8,30;20759;5,10;79789;4,30;146288;3,70
2020-08-25;689065;5718262,50;0;0,00;0;163573,80;0;17377,20;5;1266,70;74;116,10;134;66,40;220;39,90;2113;16,00;3577;11,30;8340;9,10;10692;7,70;47037;5,70;113912;3,80
2020-08-21;821219;6913835,00;0;0,00;0;156509,10;0;24385,80;3;1454,40;54;126,80;191;51,00;163;47,20;2967;11,20;3540;11,60;7355;10,80;17267;5,30;54127;5,40;113935;4,30
2020-08-18;560267;4373395,00;0;0,00;1;131558,40;0;30747,30;3;1596,10;75;118,20;117;68,80;206;34,30;1332;17,70;2615;11,10;6561;8,40;7074;8,50;35694;5,60;87475;3,70
2020-08-14;709988;5665405,00;0;0,00;0;157446,80;0;36797,90;2;2387,80;59;157,50;140;77,00;129;43,30;1991;18,50;2963;12,80;7505;8,80;10414;8,80;43432;6,00;112534;3,70
2020-08-11;524365;3943115,00;0;0,00;0;293190,70;1;68523,50;1;1376,90;35;148,30;150;48,10;84;47,20;2143;11,00;2199;11,80;4572;10,10;11368;5,00;34312;5,30;71691;4,00
2020-08-07;670045;5233350,00;0;0,00;1;195041,60;0;26048,20;1;1577,60;41;170,30;84;72,90;100;50,60;1481;16,60;2304;13,40;5747;10,50;9058;7,50;37479;6,10;90287;4,10
2020-08-04;486634;3527280,00;0;0,00;0;265150,00;0;123939,80;5;941,50;37;105,50;121;38,80;86;44,30;1925;9,40;2200;9,30;4520;8,80;10052;4,70;30778;4,80;64481;3,90
2020-07-31;611084;4666390,00;0;0,00;0;0,00;0;136226,50;4;1786,20;52;167,90;123;62,30;69;53,80;1831;13,50;2039;13,20;4281;11,70;11718;5,60;34155;5,80;71350;4,50
2020-07-28;427435;3008852,50;0;0,00;0;120865,80;0;16141,90;6;799,80;54;87,40;156;32,70;81;34,50;1905;8,40;2234;8,20;4199;8,20;9109;4,40;30385;4,30;58191;3,70
2020-07-24;563981;4210507,50;0;0,00;0;205961,30;0;20629,90;1;1955,60;59;149,20;96;82,70;132;38,50;1557;18,40;2269;12,50;5901;8,70;7612;9,10;34720;5,80;90973;3,40
2020-07-21;403028;2895970,00;0;49564587,00;0;177754,50;1;41544,10;1;1049,10;27;128,80;81;52,90;77;44,10;1354;12,30;1659;11,00;3498;9,70;7051;6,20;25465;5,20;50086;4,00
2020-07-17;617386;4686585,00;0;0,00;0;96257,20;1;31495,60;2;925,40;62;94,40;170;38,90;143;38,50;2533;9,90;3276;9,10;5923;9,50;12186;5,20;45970;4,60;82629;4,10
2020-07-14;450582;3170067,50;0;0,00;0;0,00;0;101330,70;2;1888,10;37;135,60;63;85,40;88;43,10;1008;19,90;1629;12,50;3654;9,90;4793;9,20;24096;5,90;55500;4,00
2020-07-10;637526;4849915,00;0;0,00;0;74781,90;2;11235,70;7;742,30;79;93,60;208;36,00;161;35,10;2888;9,30;3680;8,80;6791;8,60;14041;4,70;47442;4,60;90225;3,90
2020-07-07;826568;7232260,00;0;144542315,00;0;112962,60;2;13200,60;7;1218,20;96;113,40;168;68,80;245;36,10;2498;16,50;4179;11,10;10407;8,60;13372;7,80;58571;5,60;143780;3,70
2020-07-03;1102358;10203472,50;0;0,00;1;126332,60;3;8947,20;20;938,40;152;109,10;361;48,20;344;37,80;4509;11,90;6367;10,60;13292;9,40;22427;5,70;89640;5,30;188580;4,00
2020-06-30;503571;3698897,50;0;0,00;0;565114,10;0;8254,70;1;1788,60;41;115,80;103;61,60;141;33,30;1402;15,20;2194;11,00;5348;8,10;7092;7,40;29905;5,50;72928;3,60
2020-06-26;656534;5092145,00;0;0,00;0;75644,70;1;8839,70;4;1304,20;79;87,00;172;59,10;210;24,80;2022;14,70;3328;9,00;7849;7,10;10072;7,20;42725;5,00;102039;3,50
2020-06-23;439372;3117782,50;0;0,00;0;0,00;1;201011,80;2;1694,40;33;134,50;81;60,60;66;43,40;1060;15,30;1653;12,10;3617;9,70;6155;7,10;24331;5,70;56689;4,00
2020-06-19;617318;4661747,50;0;0,00;0;157456,50;1;18400,00;1;1309,90;55;113,50;145;58,00;152;36,40;1764;15,50;2736;10,40;6291;8,40;8688;7,50;39205;5,30;92092;3,60
2020-06-16;430847;3006782,50;0;0,00;0;228917,40;0;26750,80;0;2083,00;36;96,50;89;57,50;99;27,50;1102;14,60;2019;9,60;5204;6,90;5756;7,50;27366;5,10;66025;3,30
2020-06-12;640397;4938980,00;0;51583717,00;0;337141,50;0;52530,30;3;1291,70;48;160,00;131;61,10;97;58,00;2031;14,10;2237;13,90;4771;11,90;12305;5,90;35005;6,30;75476;4,70
2020-06-09;463850;3311797,50;0;0,00;0;165913,80;0;58165,10;0;1098,00;49;121,30;92;49,40;76;45,20;1648;11,10;1658;11,90;3607;10,00;9466;5,10;25288;5,50;56103;4,10
2020-06-05;611957;4656880,00;0;0,00;0;211081,70;2;13454,50;6;688,00;89;77,10;185;36,80;212;29,10;2339;10,10;3766;8,20;7465;7,70;11123;5,30;46281;4,50;95355;3,60
2020-06-02;394902;2766260,00;0;0,00;0;87507,80;1;11362,20;0;1873,60;40;107,20;70;60,80;68;33,80;1118;14,50;1568;10,30;3599;8,40;5668;7,00;22708;5,20;52845;3,70
2020-05-29;589351;4479970,00;0;17000000,00;0;116611,20;1;10482,20;10;309,80;96;87,10;296;23,10;158;33,50;2770;8,70;3104;8,50;6373;8,00;12009;5,40;42638;4,60;85040;3,70
2020-05-26;465315;3361237,50;0;18571740,00;0;92895,40;0;18092,60;7;536,70;62;62,30;137;33,00;143;24,70;1901;9,60;2583;7,70;5261;7,00;8696;5,40;33045;4,50;68615;3,50
2020-05-22;577133;4411642,50;0;0,00;0;0,00;0;55708,20;2;806,20;74;93,40;231;33,90;129;39,00;2971;8,70;3140;9,00;6080;8,70;13500;4,60;44018;4,60;85549;3,80
2020-05-19;405443;2867912,50;0;0,00;0;433824,40;0;16898,60;0;1503,80;33;124,50;86;62,60;66;46,20;1082;15,10;1610;11,50;3127;11,10;6227;6,60;23624;5,40;47976;4,40
2020-05-15;617025;4872935,00;0;72969058,00;0;565971,20;1;22046,10;3;1329,00;97;102,50;168;56,90;219;30,50;1961;14,80;3154;10,50;7479;8,30;10303;6,90;38984;5,70;92965;3,90
2020-05-12;436256;3234177,50;0;0,00;0;425436,60;3;9039,20;4;1147,00;54;118,30;116;59,30;126;34,50;1347;15,50;2032;11,20;4687;8,70;6661;7,50;26387;5,80;61346;3,90
2020-05-08;583994;4538760,00;0;0,00;0;127034,90;0;59380,30;3;1608,30;67;141,60;152;59,30;126;49,70;1999;13,20;2682;11,80;5322;10,50;11079;5,80;40622;5,40;80131;4,20
2020-05-05;415104;3004685,00;0;0,00;0;398633,90;0;46583,60;0;2418,20;41;87,40;80;54,70;94;38,00;1150;13,70;2136;8,60;3803;9,20;5752;6,90;29037;4,60;52930;4,00
2020-05-01;516965;3951685,00;0;0,00;0;232361,20;1;27153,30;1;1879,40;36;155,40;98;59,10;77;54,00;1794;12,90;1935;12,90;4149;11,10;10560;5,60;29335;5,90;62600;4,40
2020-04-28;380897;2705380,00;0;0,00;0;177507,90;0;27657,60;2;1292,20;23;113,80;103;53,00;66;38,30;1127;13,10;1550;9,90;3442;8,70;5735;6,50;23116;5,10;50757;3,80
2020-04-24;521328;3949687,50;0;0,00;0;221796,20;0;9424,90;15;556,70;85;70,90;212;32,10;128;26,50;2533;9,00;3314;7,60;6730;7,20;11477;4,90;41034;4,40;80379;3,50
2020-04-21;372742;2593442,50;0;0,00;0;0,00;0;44642,10;0;658,50;51;69,30;88;37,80;112;24,90;1222;10,70;1986;7,60;4548;6,70;5928;5,80;25321;4,40;54890;3,30
2020-04-17;556201;4326157,50;0;67188313,00;0;248682,90;0;16606,00;3;1448,20;35;157,30;85;83,30;142;35,80;1428;18,70;1968;13,70;5551;9,50;7616;8,50;29189;6,70;78005;4,10
2020-04-14;384981;2783062,50;0;0,00;0;357319,70;0;0,00;1;9956,60;20;192,40;51;87,30;61;56,50;859;18,60;1103;15,80;2497;12,50;5609;7,90;17766;6,80;42278;4,60
2020-04-10;541266;4173497,50;0;0,00;0;0,00;1;97603,50;1;1279,80;89;102,50;118;59,90;152;31,50;1587;14,90;2780;10,10;6377;7,90;7996;7,30;38139;5,10;84646;3,60
2020-04-07;387849;2766952,50;0;0,00;1;115795,10;1;40594,80;1;3161,00;22;158,90;46;84,90;75;47,90;766;19,20;1352;13,10;3295;10,00;4387;8,90;21288;5,80;50896;3,90
2020-04-03;517325;3943322,50;0;0,00;0;436604,60;0;102041,70;5;1177,10;38;148,20;89;64,60;87;50,40;1729;13,20;1848;13,20;3902;11,50;10382;5,70;30368;5,90;64149;4,50
2020-03-31;378918;2663972,50;0;0,00;0;0,00;0;48887,10;3;1153,80;41;95,10;85;50,80;117;31,00;1235;12,90;1725;10,10;3730;8,10;6110;6,30;22935;5,40;52414;3,70
2020-03-27;495260;3737520,00;0;0,00;1;134054,90;0;23498,10;1;2661,40;57;104,70;65;70,20;91;43,40;1174;15,80;2038;10,60;3865;10,20;6698;7,30;30895;5,10;60152;4,30
2020-03-24;346236;2401880,00;0;0,00;0;0,00;0;50422,70;0;1487,60;31;112,10;44;78,40;104;28,90;699;19,40;1270;12,10;3832;7,10;3840;9,20;17847;6,20;54036;3,20
2020-03-20;502342;3766302,50;0;17000000,00;1;410858,50;0;19204,80;2;1759,30;31;148,10;75;90,10;85;39,80;1086;19,90;1825;12,70;4844;8,70;6073;9,40;26240;6,30;73070;3,70
2020-03-17;435827;3159317,50;0;63600033,00;0;404531,90;1;9454,50;1;1472,40;46;81,80;82;63,00;158;21,50;1006;17,70;2282;9,00;5803;6,40;5144;9,00;27931;5,10;69872;3,20
2020-03-13;734202;5626192,50;0;0,00;0;159677,50;1;18659,60;2;2075,70;70;101,90;164;77,60;206;31,80;1890;18,50;3526;10,10;8200;7,60;8809;9,20;47368;5,30;111030;3,50
2020-03-10;450771;3164195,00;0;0,00;0;132535,60;0;11263,90;0;1286,40;41;115,00;64;76,80;91;37,90;885;19,30;1861;11,70;4509;9,00;4668;9,10;24953;5,90;61004;3,80
2020-03-06;637128;4781967,50;0;0,00;1;233153,10;0;81737,50;1;2121,60;33;206,60;86;82,90;72;56,20;1245;20,00;1828;15,80;4535;11,70;7774;8,80;28565;7,30;72363;4,60
2020-03-03;435576;3014250,00;0;0,00;0;250722,90;1;14649,50;3;1177,50;39;130,50;56;75,40;76;37,70;883;19,30;1590;12,70;4009;8,50;4872;9,00;21501;6,30;58508;3,70
2020-02-28;701280;5453810,00;0;67084644,00;1;197637,50;1;30794,00;3;669,10;109;72,60;202;45,50;195;28,30;2426;12,60;4372;7,70;8284;7,40;11044;6,90;56245;4,30;108836;3,50
2020-02-25;486604;3499715,00;0;0,00;0;283293,40;0;33105,10;2;1005,90;51;108,80;148;43,10;126;36,30;1848;11,00;2480;9,80;5141;8,80;9046;5,60;32515;5,10;67111;3,80
2020-02-21;663229;5011562,50;0;0,00;1;183306,60;0;28561,10;4;834,00;114;91,40;248;37,80;180;38,50;2946;10,30;3475;9,80;6692;9,10;15077;5,00;45740;5,00;91803;4,00
2020-02-18;459823;3200067,50;0;0,00;0;262027,40;0;40826,70;1;1734,00;34;162,60;73;70,60;70;48,10;1017;17,70;1497;13,60;3511;10,60;5691;8,00;22425;6,50;51919;4,40
2020-02-14;678886;5081607,50;0;0,00;0;244264,10;1;28544,20;0;2424,70;49;157,90;125;73,50;122;46,40;1654;18,00;2086;14,60;5045;11,10;9235;8,00;33118;6,60;82690;4,30
2020-02-11;467349;3292430,00;0;17000000,00;1;105507,30;0;24658,70;1;1745,50;33;160,40;78;73,60;87;48,90;1219;17,20;1543;13,40;3730;10,90;6269;8,00;22479;6,50;54937;4,40
2020-02-07;1147564;10219597,50;0;130000000,00;1;130443,50;5;14517,50;9;759,60;147;99,70;436;38,30;297;37,40;5589;10,10;6561;9,20;13034;8,70;28527;5,10;92368;4,80;184970;3,80
2020-02-04;482715;3389015,00;0;0,00;0;155596,40;1;16162,40;4;963,90;33;126,60;74;56,00;71;42,40;1349;14,00;1894;10,60;3590;10,40;7216;6,70;28055;5,10;55993;4,30
2020-01-31;649108;4866402,50;0;0,00;1;90934,60;0;14119,80;4;2645,00;81;109,30;216;71,90;154;42,00;2578;15,40;3541;10,90;6932;9,80;11835;9,20;48216;6,70;94847;3,90
2020-01-28;425530;2950062,50;0;0,00;0;380558,40;0;88636,30;1;2989,90;43;163,90;65;107,20;83;65,00;1107;18,80;2020;13,00;4027;12,10;5829;10,10;28260;7,10;55929;4,30
2020-01-24;632047;4742197,50;0;28601720,00;2;212161,00;2;20589,40;6;1245,80;98;98,80;232;56,30;284;31,80;2867;12,10;3623;10,30;8461;8,70;14264;6,90;44677;6,70;98012;3,90
2020-01-21;442018;3096522,50;0;0,00;0;256141,50;0;35794,90;1;4168,60;26;197,00;83;97,70;61;75,20;1331;14,90;1468;14,70;3133;14,10;8131;7,50;24516;7,70;49775;4,80
2020-01-17;789723;6436402,50;0;100779289,00;1;349306,00;0;65085,80;7;2487,10;70;145,80;278;68,60;210;59,50;3863;12,80;4379;12,00;9062;11,60;17176;7,90;61343;6,80;124548;4,30
2020-01-14;557420;4236120,00;0;0,00;1;259044,30;0;48267,50;1;6212,90;37;171,30;98;119,60;75;71,90;1417;21,40;2448;14,40;4674;13,50;7925;11,30;36588;7,70;72794;4,60
2020-01-10;706184;5531017,50;0;0,00;0;644307,00;0;60026,50;1;2718,50;94;165,80;221;94,60;189;59,70;2834;16,40;3182;14,60;7202;12,80;15051;8,50;45038;8,00;95682;4,60
2020-01-07;513614;3785747,50;0;0,00;0;472957,80;1;12959,60;2;3848,60;44;170,70;104;118,00;104;61,50;1299;20,90;2185;14,90;5333;11,30;6664;11,40;31730;8,20;77179;4,10
2020-01-03;638797;4957502,50;0;0,00;0;224420,60;1;32668,80;3;4916,70;49;192,00;100;147,00;88;63,60;1281;27,00;2172;17,00;5365;12,40;7205;14,30;32930;9,20;84819;4,30
